,time,bpm
0,17:14:28:5,141.07916666666665
1,17:14:29:0,139.93666666666667
2,17:14:29:5,77.852
3,17:14:30:0,75.97266666666668
4,17:14:30:5,75.47866666666667
5,17:14:31:0,74.92000000000002
6,17:14:31:5,74.56733333333334
7,17:14:32:0,75.628
8,17:14:32:5,70.41933333333333
9,17:14:33:0,63.222
10,17:14:33:5,59.06666666666667
