bpm,140.37,time,3366.6666666666665
bpm,142.09,time,3400.0000000000005
bpm,140.64,time,3433.3333333333335
bpm,142.04,time,3466.666666666667
bpm,140.55,time,3500.0
bpm,141.91,time,3533.3333333333335
bpm,140.42,time,3566.666666666667
bpm,141.71,time,3600.0
bpm,140.23,time,3633.3333333333335
bpm,141.54,time,3666.666666666667
bpm,140.07,time,3700.0
bpm,141.38,time,3733.3333333333335
bpm,139.77,time,3766.666666666667
bpm,141.15,time,3800.0000000000005
bpm,139.67,time,3833.3333333333335
bpm,140.97,time,3866.6666666666665
bpm,139.51,time,3900.0000000000005
bpm,140.85,time,3933.3333333333335
bpm,139.39,time,3966.666666666667
bpm,140.64,time,4000.0
bpm,139.13,time,4033.333333333333
bpm,140.48,time,4066.6666666666665
bpm,139.05,time,4100.000000000001
bpm,140.39,time,4133.333333333334
bpm,138.95,time,4166.666666666667
bpm,140.27,time,4200.0
bpm,138.83,time,4233.333333333333
bpm,77.06,time,4266.666666666667
bpm,76.26,time,4300.0
bpm,76.99,time,4333.333333333334
bpm,76.21,time,4366.666666666667
bpm,83.93,time,4400.0
bpm,83.05,time,4433.333333333334
bpm,76.83,time,4466.666666666667
bpm,82.94,time,4500.0
bpm,76.76,time,4533.333333333333
bpm,75.97,time,4566.666666666667
bpm,76.71,time,4600.000000000001
bpm,75.92,time,4633.333333333334
bpm,76.65,time,4666.666666666667
bpm,75.89,time,4700.0
bpm,76.61,time,4733.333333333333
bpm,75.82,time,4766.666666666667
bpm,76.55,time,4800.0
bpm,75.77,time,4833.333333333334
bpm,76.51,time,4866.666666666667
bpm,75.73,time,4900.0
bpm,76.41,time,4933.333333333334
bpm,75.64,time,4966.666666666667
bpm,76.4,time,5000.0
bpm,75.61,time,5033.333333333333
bpm,76.33,time,5066.666666666667
bpm,75.54,time,5100.000000000001
bpm,76.26,time,5133.333333333334
bpm,75.47,time,5166.666666666667
bpm,76.17,time,5200.0
bpm,75.38,time,5233.333333333333
bpm,76.09,time,5266.666666666667
bpm,75.34,time,5300.0
bpm,76.05,time,5333.333333333334
bpm,75.27,time,5366.666666666667
bpm,75.91,time,5400.0
bpm,75.14,time,5433.333333333334
bpm,75.85,time,5466.666666666667
bpm,75.08,time,5500.0
bpm,75.77,time,5533.333333333333
bpm,75.0,time,5566.666666666667
bpm,75.71,time,5600.000000000001
bpm,74.93,time,5633.333333333334
bpm,75.62,time,5666.666666666667
bpm,74.86,time,5700.0
bpm,75.56,time,5733.333333333333
bpm,74.79,time,5766.666666666667
bpm,75.48,time,5800.000000000001
bpm,74.71,time,5833.333333333334
bpm,75.41,time,5866.666666666667
bpm,74.65,time,5900.0
bpm,75.37,time,5933.333333333334
bpm,74.63,time,5966.666666666667
bpm,75.34,time,6000.0
bpm,74.58,time,6033.333333333333
bpm,75.25,time,6066.666666666667
bpm,74.49,time,6100.000000000001
bpm,75.18,time,6133.333333333334
bpm,74.42,time,6166.666666666667
bpm,75.13,time,6200.0
bpm,74.37,time,6233.333333333333
bpm,75.08,time,6266.666666666667
bpm,74.31,time,6300.000000000001
bpm,75.01,time,6333.333333333334
bpm,74.25,time,6366.666666666667
bpm,74.95,time,6400.0
bpm,74.19,time,6433.333333333334
bpm,74.89,time,6466.666666666667
bpm,74.13,time,6500.0
bpm,74.81,time,6533.333333333333
bpm,74.08,time,6566.666666666667
bpm,74.77,time,6600.000000000001
bpm,74.01,time,6633.333333333334
bpm,74.83,time,6666.666666666667
bpm,74.18,time,6700.0
bpm,75.02,time,6733.333333333333
bpm,74.38,time,6766.666666666667
bpm,75.3,time,6800.000000000001
bpm,74.64,time,6833.333333333334
bpm,75.52,time,6866.666666666667
bpm,74.89,time,6900.0
bpm,75.78,time,6933.333333333334
bpm,75.12,time,6966.666666666667
bpm,76.01,time,7000.0
bpm,75.34,time,7033.333333333334
bpm,76.35,time,7066.666666666667
bpm,75.68,time,7100.000000000001
bpm,76.55,time,7133.333333333334
bpm,75.91,time,7166.666666666667
bpm,76.81,time,7200.0
bpm,76.14,time,7233.333333333333
bpm,76.93,time,7266.666666666667
bpm,76.15,time,7300.000000000001
bpm,76.99,time,7333.333333333334
bpm,62.42,time,7366.666666666667
bpm,77.08,time,7400.0
bpm,62.41,time,7433.333333333334
bpm,77.18,time,7466.666666666667
bpm,62.59,time,7500.0
bpm,77.31,time,7533.333333333334
bpm,62.7,time,7566.666666666667
bpm,77.57,time,7600.000000000001
bpm,62.82,time,7633.333333333334
bpm,77.67,time,7666.666666666667
bpm,62.9,time,7700.0
bpm,63.57,time,7733.333333333333
bpm,62.91,time,7766.666666666667
bpm,63.57,time,7800.000000000001
bpm,62.91,time,7833.333333333334
bpm,63.58,time,7866.666666666667
bpm,62.92,time,7900.0
bpm,63.58,time,7933.333333333334
bpm,62.94,time,7966.666666666667
bpm,63.57,time,8000.0
bpm,62.91,time,8033.333333333333
bpm,63.57,time,8066.666666666666
bpm,62.91,time,8100.0
bpm,63.57,time,8133.333333333333
bpm,62.91,time,8166.666666666668
bpm,63.57,time,8200.000000000002
bpm,62.91,time,8233.333333333334
bpm,63.6,time,8266.666666666668
bpm,62.94,time,8300.0
bpm,63.58,time,8333.333333333334
bpm,62.91,time,8366.666666666668
bpm,63.59,time,8400.0
bpm,62.92,time,8433.333333333334
